requirement_id,project_id,project_name,dataset_id,text,class,global_id,source,type,subclass
REQ624,PROJ-01,Zenodo System,SRSCD-Zenodo,"In the case of Cab radio, when a train number is assigned as a functional identity, this shall take priority over other Cab radio functional identities, and shall be the functional identity for the Cab radio to be displayed to other users.",FR,F1_REQ_00623,file_1,NFR,Unknown
REQ625,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional identity shall be presented to the user in a form which can be readily understood (e.g. 'driver of train abcd' rather than 'abcd01' or 'xyz shunting team 3' rather than 'xyz03′).,NFR,F1_REQ_00624,file_1,NFR,Unknown
REQ626,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional addressing scheme shall be supported by a straightforward procedure for registration of functional numbers.,FR,F1_REQ_00625,file_1,NFR,Unknown
REQ627,PROJ-01,Zenodo System,SRSCD-Zenodo,This procedure shall be carried out by the user on commencement of the functional role.,FR,F1_REQ_00626,file_1,NFR,Unknown
REQ628,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional number registration facility shall be supported by all EIRENE user equipment.,FR,F1_REQ_00627,file_1,NFR,Unknown
REQ629,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to prevent certain types of users from registering train numbers that they are not authorised to use.,FR,F1_REQ_00628,file_1,NFR,Unknown
REQ630,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to prevent certain types of users from registering driver of train functional numbers that they are not authorised to use.,FR,F1_REQ_00629,file_1,NFR,Unknown
REQ631,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to prevent certain types of users from registering shunting team leader functional numbers that they are not authorised to use.,FR,F1_REQ_00630,file_1,NFR,Unknown
REQ632,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible to register up to ten functional numbers to items of equipment physically connected to the Cab radio within 30 seconds.,FR,F1_REQ_00631,file_1,NFR,Unknown
REQ633,PROJ-01,Zenodo System,SRSCD-Zenodo,The registration procedure shall provide a means to prevent mis-allocation of functional numbers during registration.,NFR,F1_REQ_00632,file_1,NFR,Unknown
REQ634,PROJ-01,Zenodo System,SRSCD-Zenodo,Duplicate functional numbers (e.g. two trains with the same train number) shall be prevented.,NFR,F1_REQ_00633,file_1,NFR,Unknown
REQ635,PROJ-01,Zenodo System,SRSCD-Zenodo,The system shall provide a means to recover consistent data sets following a system failure during which functional addressing facilities are lost.,NFR,F1_REQ_00634,file_1,NFR,Unknown
REQ636,PROJ-01,Zenodo System,SRSCD-Zenodo,"During the recovery period after a system failure, the system shall not permit the use of unverified functional numbers.",NFR,F1_REQ_00635,file_1,NFR,Unknown
REQ637,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional addressing scheme shall be supported by a straightforward procedure for deregistration of functional numbers.,FR,F1_REQ_00636,file_1,NFR,Unknown
REQ638,PROJ-01,Zenodo System,SRSCD-Zenodo,This procedure shall be carried out by the user at the end of the functional role.,FR,F1_REQ_00637,file_1,NFR,Unknown
REQ639,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional number deregistration facility shall be supported by all EIRENE user equipment.,FR,F1_REQ_00638,file_1,NFR,Unknown
REQ640,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible to deregister up to ten functional numbers to items of equipment physically connected to the Cab radio within 30 seconds.,FR,F1_REQ_00639,file_1,NFR,Unknown
REQ641,PROJ-01,Zenodo System,SRSCD-Zenodo,A given set of users shall be allowed to deregister a functional number which is no longer valid but which has not been deregistered by the user.,FR,F1_REQ_00640,file_1,NFR,Unknown
REQ642,PROJ-01,Zenodo System,SRSCD-Zenodo,"A given set of users shall be allowed to deregister, by overriding, another user of the same type (e.g. a driver can deregister a train number that another driver has forgotten to deregister).",FR,F1_REQ_00641,file_1,NFR,Unknown
REQ643,PROJ-01,Zenodo System,SRSCD-Zenodo,"A given set of users shall be allowed to deregister, with one action, all functional numbers associated with the same mobile (e.g. the driver deregisters all functions at the end of the journey).",FR,F1_REQ_00642,file_1,NFR,Unknown
REQ644,PROJ-01,Zenodo System,SRSCD-Zenodo,An EIRENE mobile shall remove the displayed functional number and provide an indication to the user that deregistration has taken place.,FR,F1_REQ_00643,file_1,NFR,Unknown
REQ645,PROJ-01,Zenodo System,SRSCD-Zenodo,"To allow roaming between EIRENE networks, the system shall support a procedure for the re-registration of functional numbers after selection of a new network.",FR,F1_REQ_00644,file_1,NFR,Unknown
REQ646,PROJ-01,Zenodo System,SRSCD-Zenodo,This re-registration procedure shall be carried out without manual intervention.,FR,F1_REQ_00645,file_1,NFR,Unknown
REQ647,PROJ-01,Zenodo System,SRSCD-Zenodo,"After automatic re-registration is performed, the new registration details shall be displayed to the user.",FR,F1_REQ_00646,file_1,NFR,Unknown
REQ648,PROJ-01,Zenodo System,SRSCD-Zenodo,Location dependent addressing shall be provided to route calls for a given function to a destination number that is dependent upon the user's location.,FR,F1_REQ_00647,file_1,NFR,Unknown
REQ649,PROJ-01,Zenodo System,SRSCD-Zenodo,Calls shall be routed based upon the location of the mobile for the Primary controller function.,FR,F1_REQ_00648,file_1,NFR,Unknown
REQ650,PROJ-01,Zenodo System,SRSCD-Zenodo,Calls shall be routed based upon the location of the mobile for the Secondary controller function.,FR,F1_REQ_00649,file_1,NFR,Unknown
REQ651,PROJ-01,Zenodo System,SRSCD-Zenodo,Calls shall be routed based upon the location of the mobile for the Power supply controller function.,FR,F1_REQ_00650,file_1,NFR,Unknown
REQ652,PROJ-01,Zenodo System,SRSCD-Zenodo,"Calls shall be routed based upon the location of the mobile for the Train management centre (e.g. RBC, CTS) function.",FR,F1_REQ_00651,file_1,NFR,Unknown
REQ653,PROJ-01,Zenodo System,SRSCD-Zenodo,The correspondence between the locations and the destination of the call shall be easily re-configurable to support dynamic changes in controller area boundaries.,NFR,F1_REQ_00652,file_1,NFR,Unknown
REQ654,PROJ-01,Zenodo System,SRSCD-Zenodo,"When operating with location dependent addressing, no manual action shall be required to update the system when a mobile moves between locations.",FR,F1_REQ_00653,file_1,NFR,Unknown
REQ655,PROJ-01,Zenodo System,SRSCD-Zenodo,The location dependent addressing scheme shall be available to all mobiles.,NFR,F1_REQ_00654,file_1,NFR,Unknown
REQ656,PROJ-01,Zenodo System,SRSCD-Zenodo,"As a minimum, the location information used by the EIRENE system shall be derived from that available from the network itself (e.g. current cell or base station serving the mobile).",FR,F1_REQ_00655,file_1,NFR,Unknown
REQ657,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where greater accuracy for location dependent addressing is required, additional location information may be provided by ground-based signalling systems external to EIRENE.",FR,F1_REQ_00656,file_1,NFR,Unknown
REQ658,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where greater accuracy for location dependent addressing is required, additional location information may be provided by on-train systems (e.g. ERTMS/ETCS equipment, balise readers, GPS etc) external to EIRENE.",FR,F1_REQ_00657,file_1,NFR,Unknown
REQ659,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible to transfer text messages between ground and mobile(s) through the EIRENE system.,FR,F1_REQ_00658,file_1,NFR,Unknown
REQ660,PROJ-01,Zenodo System,SRSCD-Zenodo,"In order to ensure interoperability, the text message service is mandatory for the Cab radio.",FR,F1_REQ_00659,file_1,NFR,Unknown
REQ661,PROJ-01,Zenodo System,SRSCD-Zenodo,"In order to ensure interoperability, the text message service is optional for the ground.",FR,F1_REQ_00660,file_1,NFR,Unknown
REQ662,PROJ-01,Zenodo System,SRSCD-Zenodo,The maximum length of a message segment shall be 96 characters.,NFR,F1_REQ_00661,file_1,NFR,Unknown
REQ663,PROJ-01,Zenodo System,SRSCD-Zenodo,A message can include several segments.,NFR,F1_REQ_00662,file_1,NFR,Unknown
REQ664,PROJ-01,Zenodo System,SRSCD-Zenodo,The transfer time for each message segment should be less than 30 seconds for 95% of messages.,NFR,F1_REQ_00663,file_1,NFR,Unknown
REQ665,PROJ-01,Zenodo System,SRSCD-Zenodo,The text message facility shall not interfere with the ability of users to use the radio.,NFR,F1_REQ_00664,file_1,NFR,Unknown
REQ666,PROJ-01,Zenodo System,SRSCD-Zenodo,A standard data interface between the mobile and the application module shall be provided.,FR,F1_REQ_00665,file_1,NFR,Unknown
REQ667,PROJ-01,Zenodo System,SRSCD-Zenodo,"The type of Railway emergency call initiated shall be determined automatically, based upon the mode of operation of the radio.",FR,F1_REQ_00666,file_1,NFR,Unknown
REQ668,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the mobile is in shunting mode, the emergency call button shall initiate a shunting emergency call.",FR,F1_REQ_00667,file_1,NFR,Unknown
REQ669,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the mobile is not in shunting mode, the emergency call shall be a Train emergency call.",FR,F1_REQ_00668,file_1,NFR,Unknown
REQ670,PROJ-01,Zenodo System,SRSCD-Zenodo,"The Train emergency call shall be sent to all drivers and controller(s) within an area, which is pre-defined to meet operational requirements.",FR,F1_REQ_00669,file_1,NFR,Unknown
REQ671,PROJ-01,Zenodo System,SRSCD-Zenodo,"The predefined areas for emergency calls shall include, where necessary, parts of one or more network(s).",FR,F1_REQ_00670,file_1,NFR,Unknown
REQ672,PROJ-01,Zenodo System,SRSCD-Zenodo,The appropriate ERTMS/ETCS RBC should be informed when a Train emergency call is initiated.,FR,F1_REQ_00671,file_1,NFR,Unknown
REQ673,PROJ-01,Zenodo System,SRSCD-Zenodo,The Shunting emergency call shall be sent to all users involved in shunting operations in the shunting area.,FR,F1_REQ_00672,file_1,NFR,Unknown
REQ674,PROJ-01,Zenodo System,SRSCD-Zenodo,The Shunting emergency call shall automatically take priority over the link assurance signal.,FR,F1_REQ_00673,file_1,NFR,Unknown
REQ675,PROJ-01,Zenodo System,SRSCD-Zenodo,A Railway emergency call shall be able to be initiated by using a simple MMI action (e.g. a single MMI action for the Cab and Operational radios).,FR,F1_REQ_00674,file_1,NFR,Unknown
REQ676,PROJ-01,Zenodo System,SRSCD-Zenodo,A connection of Railway emergency priority (see section 10.2) shall be established to a pre-determined set of receiving mobiles and controller(s).,FR,F1_REQ_00675,file_1,NFR,Unknown
REQ677,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the system is not able to connect the call, the system shall automatically keep trying to connect the call for 30 seconds.",FR,F1_REQ_00676,file_1,NFR,Unknown
REQ678,PROJ-01,Zenodo System,SRSCD-Zenodo,"During the 30-second connection attempt period, the user shall be provided with an audible and visual indication that the system is trying to connect the call.",FR,F1_REQ_00677,file_1,NFR,Unknown
REQ679,PROJ-01,Zenodo System,SRSCD-Zenodo,"After the 30-second period, if the connection was unsuccessful, the system shall provide another audible and visual indication that it was unable to connect the call.",FR,F1_REQ_00678,file_1,NFR,Unknown
REQ680,PROJ-01,Zenodo System,SRSCD-Zenodo,An audible indication of 5 seconds (to be confirmed by trials) shall be provided to originating and receiving users that the emergency function has been activated.,FR,F1_REQ_00679,file_1,NFR,Unknown
REQ681,PROJ-01,Zenodo System,SRSCD-Zenodo,Different indications at the originating and receiving terminal may be provided (for emergency activation).,FR,F1_REQ_00680,file_1,NFR,Unknown
REQ682,PROJ-01,Zenodo System,SRSCD-Zenodo,A continuous visual indication that the emergency function has been activated shall be provided at the originating and all receiving terminals.,FR,F1_REQ_00681,file_1,NFR,Unknown
REQ683,PROJ-01,Zenodo System,SRSCD-Zenodo,"In the event that a train enters the affected area after the warning stage is complete, the same audible and visual indications shall be provided.",FR,F1_REQ_00682,file_1,NFR,Unknown
REQ684,PROJ-01,Zenodo System,SRSCD-Zenodo,"A speech connection shall be established immediately following the warning tone, to allow the originator of the emergency call to give information concerning the nature of the emergency.",FR,F1_REQ_00683,file_1,NFR,Unknown
REQ685,PROJ-01,Zenodo System,SRSCD-Zenodo,Speech should be possible to allow a controller receiving the warning tone to give information.,FR,F1_REQ_00684,file_1,NFR,Unknown
REQ686,PROJ-01,Zenodo System,SRSCD-Zenodo,"Additionally, speech should be possible to allow other mobile users receiving the warning tone to give information.",FR,F1_REQ_00685,file_1,NFR,Unknown
REQ687,PROJ-01,Zenodo System,SRSCD-Zenodo,The information shall be received by the same set of users who received the warning tone.,FR,F1_REQ_00686,file_1,NFR,Unknown
REQ688,PROJ-01,Zenodo System,SRSCD-Zenodo,A Railway emergency call may only be terminated by the originator of the call.,FR,F1_REQ_00687,file_1,NFR,Unknown
REQ689,PROJ-01,Zenodo System,SRSCD-Zenodo,A Railway emergency call may only be terminated by a controller participating in the call.,FR,F1_REQ_00688,file_1,NFR,Unknown
REQ690,PROJ-01,Zenodo System,SRSCD-Zenodo,A Railway emergency call may only be terminated by the network following a (nationally determined) period of no speech.,FR,F1_REQ_00689,file_1,NFR,Unknown
REQ691,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the radio moves out of the area whilst the emergency call is in progress, an audible and visual indication of the loss of the call shall be provided to the user.",FR,F1_REQ_00690,file_1,NFR,Unknown
REQ692,PROJ-01,Zenodo System,SRSCD-Zenodo,Authorised EIRENE mobiles shall be able to receive a Railway emergency call at any time while the mobile is powered up.,NFR,F1_REQ_00691,file_1,NFR,Unknown
REQ693,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the controller's display will indicate location.",FR,F1_REQ_00692,file_1,NFR,Unknown
REQ694,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the controller's display will indicate the functional identity of the originating mobile, including the train number, if available.",FR,F1_REQ_00693,file_1,NFR,Unknown
REQ695,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the controller's display will indicate the functional identity of the originating mobile, including the engine number, if no train number is available.",FR,F1_REQ_00694,file_1,NFR,Unknown
REQ696,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the controller's display will indicate the functional identity of the originating mobile, including the coach number of the leading cab, if neither a train number nor an engine number is available.",FR,F1_REQ_00695,file_1,NFR,Unknown
REQ697,PROJ-01,Zenodo System,SRSCD-Zenodo,The confirmation message (of Railway emergency calls) shall be generated automatically without input from the user.,FR,F1_REQ_00696,file_1,NFR,Unknown
REQ698,PROJ-01,Zenodo System,SRSCD-Zenodo,The confirmation message shall commence at the end of the call or if the radio moves out of the call area.,FR,F1_REQ_00697,file_1,NFR,Unknown
REQ699,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the radio loses contact with the network, the mechanism (for confirmation message) shall commence as soon as possible on regaining communications, for up to a maximum of 5 minutes without achieving contact.",FR,F1_REQ_00698,file_1,NFR,Unknown
REQ700,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the automatic confirmation message of the initiating mobile shall contain the time at call establishment.",FR,F1_REQ_00699,file_1,NFR,Unknown
REQ701,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the automatic confirmation message of the initiating mobile shall contain the time at clear down.",FR,F1_REQ_00700,file_1,NFR,Unknown
REQ702,PROJ-01,Zenodo System,SRSCD-Zenodo,"For Railway emergency calls initiated by a mobile, the automatic confirmation message of the initiating mobile shall contain the functional number of the call originator.",FR,F1_REQ_00701,file_1,NFR,Unknown
